Time,%,hPa,a,W/m^2,b,h,°C,°F,K,°C,°F,K
10/12/2022 1:25,,,,0,,,,,,23.4,,
10/12/2022 1:30,,,,0,,,,,,23.1,,
10/12/2022 1:35,,,,0,,,,,,23.1,,
10/12/2022 1:40,,,,0,,,,,,23.1,,
10/12/2022 1:45,,,,0,,,,,,23.2,,
10/12/2022 1:50,,,,0,,,,,,23.3,,
10/12/2022 1:55,,,,0,,,,,,23.3,,
10/12/2022 2:00,,,,0,,,,,,23.5,,
10/12/2022 2:05,,,,0,,,,,,23.1,,
10/12/2022 2:10,,,,0,,,,,,23.1,,
10/12/2022 2:15,,,,0,,,,,,23.2,,
10/12/2022 2:20,,,,0,,,,,,23.2,,
10/12/2022 2:25,,,,0,,,,,,23.2,,
10/12/2022 2:30,,,,0,,,,,,23.1,,
10/12/2022 2:35,,,,0,,,,,,23,,
10/12/2022 2:40,,,,0,,,,,,23,,
10/12/2022 2:45,,,,0,,,,,,23,,
10/12/2022 2:50,,,,0,,,,,,23,,
10/12/2022 2:55,,,,0,,,,,,23,,
10/12/2022 3:00,,,,0,,,,,,23,,
10/12/2022 3:05,,,,0,,,,,,23,,
10/12/2022 3:10,,,,0,,,,,,23,,
10/12/2022 3:15,,,,0,,,,,,23.1,,
10/12/2022 3:20,,,,0,,,,,,23.2,,
10/12/2022 3:25,,,,0,,,,,,23,,
10/12/2022 3:30,,,,0,,,,,,23.1,,
10/12/2022 3:35,,,,0,,,,,,23,,
10/12/2022 3:40,,,,0,,,,,,23,,
10/12/2022 3:45,,,,0,,,,,,23,,
10/12/2022 3:50,,,,0,,,,,,23,,
10/12/2022 3:55,,,,0,,,,,,22.9,,
10/12/2022 4:00,,,,0,,,,,,22.9,,
10/12/2022 4:05,,,,0,,,,,,22.9,,
10/12/2022 4:10,,,,0,,,,,,23,,
10/12/2022 4:15,,,,0,,,,,,23,,
10/12/2022 4:20,,,,0,,,,,,23,,
10/12/2022 4:25,,,,0,,,,,,23,,
10/12/2022 4:30,,,,0,,,,,,23.1,,
10/12/2022 4:35,,,,0,,,,,,23.1,,
10/12/2022 4:40,,,,0,,,,,,23,,
10/12/2022 4:45,,,,0,,,,,,22.3,,
10/12/2022 4:50,,,,0,,,,,,22.9,,
10/12/2022 4:55,,,,0,,,,,,22.9,,
10/12/2022 5:00,,,,0,,,,,,22.9,,
10/12/2022 5:05,,,,1,,,,,,23,,
10/12/2022 5:10,,,,0,,,,,,23,,
10/12/2022 5:15,,,,0,,,,,,23,,
10/12/2022 5:20,,,,0,,,,,,23.2,,
10/12/2022 5:25,,,,0,,,,,,23.2,,
10/12/2022 5:30,,,,0,,,,,,23.2,,
10/12/2022 5:35,,,,0,,,,,,23.1,,
10/12/2022 5:40,,,,0,,,,,,23.1,,
10/12/2022 5:45,,,,0,,,,,,23.1,,
10/12/2022 5:50,,,,0,,,,,,23.2,,
10/12/2022 5:55,,,,0,,,,,,23.2,,
10/12/2022 6:00,,,,0,,,,,,23.2,,
10/12/2022 6:05,,,,0,,,,,,23.1,,
10/12/2022 6:10,,,,0,,,,,,23.1,,
10/12/2022 6:15,,,,0,,,,,,23.1,,
10/12/2022 6:20,,,,0,,,,,,23,,
10/12/2022 6:25,,,,0,,,,,,23,,
10/12/2022 6:30,,,,0,,,,,,22.9,,
10/12/2022 6:35,,,,0,,,,,,22.7,,
10/12/2022 6:40,,,,0,,,,,,22.7,,
10/12/2022 6:45,,,,0,,,,,,22.8,,
10/12/2022 6:50,,,,0,,,,,,22.8,,
10/12/2022 6:55,,,,0,,,,,,22.8,,
10/12/2022 7:00,,,,0,,,,,,22.9,,
10/12/2022 7:05,,,,0,,,,,,22.9,,
10/12/2022 7:10,,,,0,,,,,,22.9,,
10/12/2022 7:15,,,,5,,,,,,23,,
10/12/2022 7:20,,,,11,,,,,,23.1,,
10/12/2022 7:25,,,,18,,,,,,23.2,,
10/12/2022 7:30,,,,26,,,,,,23.3,,
10/12/2022 7:35,,,,32,,,,,,23.5,,
10/12/2022 7:40,,,,33,,,,,,23.6,,
10/12/2022 7:45,,,,33,,,,,,23.8,,
10/12/2022 7:50,,,,38,,,,,,23.9,,
10/12/2022 7:55,,,,46,,,,,,24,,
10/12/2022 8:00,,,,52,,,,,,24.2,,
10/12/2022 8:05,,,,60,,,,,,24.2,,
10/12/2022 8:10,,,,63,,,,,,24.4,,
10/12/2022 8:15,,,,63,,,,,,24.4,,
10/12/2022 8:20,,,,67,,,,,,24.8,,
10/12/2022 8:25,,,,67,,,,,,24.8,,
10/12/2022 8:30,,,,80,,,,,,25.1,,
10/12/2022 8:35,,,,109,,,,,,25.1,,
10/12/2022 8:40,,,,132,,,,,,25.2,,
10/12/2022 8:45,,,,150,,,,,,25.6,,
10/12/2022 8:50,,,,157,,,,,,26.1,,
10/12/2022 8:55,,,,157,,,,,,26.5,,
10/12/2022 9:00,,,,184,,,,,,26.7,,
10/12/2022 9:05,,,,184,,,,,,26.9,,
10/12/2022 9:10,,,,178,,,,,,27.2,,
10/12/2022 9:15,,,,178,,,,,,27.1,,
10/12/2022 9:20,,,,181,,,,,,27.3,,
10/12/2022 9:25,,,,191,,,,,,27.5,,
10/12/2022 9:30,,,,201,,,,,,27.9,,
10/12/2022 9:35,,,,212,,,,,,28.5,,
10/12/2022 9:40,,,,241,,,,,,29.1,,
10/12/2022 9:45,,,,241,,,,,,29.5,,
10/12/2022 9:50,,,,306,,,,,,30.1,,
10/12/2022 9:55,,,,306,,,,,,30.5,,
10/12/2022 10:00,,,,322,,,,,,31,,
10/12/2022 10:05,,,,302,,,,,,31.5,,
10/12/2022 10:10,,,,302,,,,,,31.5,,
10/12/2022 10:15,,,,411,,,,,,32.9,,
10/12/2022 10:20,,,,411,,,,,,32.9,,
10/12/2022 10:25,,,,432,,,,,,33.5,,
10/12/2022 10:30,,,,535,,,,,,35,,
10/12/2022 10:35,,,,535,,,,,,36.3,,
10/12/2022 10:40,,,,433,,,,,,36,,
10/12/2022 10:45,,,,466,,,,,,35.5,,
10/12/2022 10:50,,,,466,,,,,,35.5,,
10/12/2022 10:55,,,,994,,,,,,39.6,,
10/12/2022 11:00,,,,901,,,,,,39.6,,
10/12/2022 11:05,,,,864,,,,,,45,,
10/12/2022 11:10,,,,758,,,,,,45,,
10/12/2022 11:15,,,,758,,,,,,44.8,,
10/12/2022 11:20,,,,930,,,,,,45.6,,
10/12/2022 11:25,,,,889,,,,,,48.4,,
10/12/2022 11:30,,,,889,,,,,,49.3,,
10/12/2022 11:35,,,,864,,,,,,46.5,,
10/12/2022 11:40,,,,664,,,,,,46.5,,
10/12/2022 11:45,,,,599,,,,,,44.3,,
10/12/2022 11:50,,,,599,,,,,,43,,
10/12/2022 11:55,,,,604,,,,,,41.6,,
10/12/2022 12:00,,,,803,,,,,,41.6,,
10/12/2022 12:05,,,,798,,,,,,43.2,,
10/12/2022 12:10,,,,798,,,,,,43.2,,
10/12/2022 12:15,,,,785,,,,,,44.1,,
10/12/2022 12:20,,,,791,,,,,,44.1,,
10/12/2022 12:25,,,,868,,,,,,43.3,,
10/12/2022 12:30,,,,721,,,,,,43.4,,
10/12/2022 12:35,,,,755,,,,,,42.9,,
10/12/2022 12:40,,,,755,,,,,,42.9,,
10/12/2022 12:45,,,,689,,,,,,43.1,,
10/12/2022 12:50,,,,730,,,,,,42.9,,
10/12/2022 12:55,,,,823,,,,,,43,,
10/12/2022 13:00,,,,868,,,,,,44.1,,
10/12/2022 13:05,,,,880,,,,,,44.2,,
10/12/2022 13:10,,,,880,,,,,,44.2,,
10/12/2022 13:15,,,,1004,,,,,,45.6,,
10/12/2022 13:20,,,,740,,,,,,44.6,,
10/12/2022 13:25,,,,666,,,,,,44.6,,
10/12/2022 13:30,,,,615,,,,,,41.3,,
10/12/2022 13:35,,,,615,,,,,,41.3,,
10/12/2022 13:40,,,,595,,,,,,41.1,,
10/12/2022 13:45,,,,472,,,,,,39.9,,
10/12/2022 13:50,,,,461,,,,,,39.3,,
10/12/2022 13:55,,,,463,,,,,,39.3,,
10/12/2022 14:00,,,,468,,,,,,38.4,,
10/12/2022 14:05,,,,464,,,,,,38.4,,
10/12/2022 14:10,,,,464,,,,,,38.4,,
10/12/2022 14:15,,,,401,,,,,,38,,
10/12/2022 14:20,,,,413,,,,,,37.4,,
10/12/2022 14:25,,,,425,,,,,,37.4,,
10/12/2022 14:30,,,,440,,,,,,37.6,,
10/12/2022 14:35,,,,460,,,,,,37.9,,
10/12/2022 14:40,,,,472,,,,,,37.9,,
10/12/2022 14:45,,,,480,,,,,,38.3,,
10/12/2022 14:50,,,,441,,,,,,37.5,,
10/12/2022 14:55,,,,435,,,,,,37.5,,
10/12/2022 15:00,,,,461,,,,,,37.3,,
10/12/2022 15:05,,,,487,,,,,,38.1,,
10/12/2022 15:10,,,,501,,,,,,38.8,,
10/12/2022 15:15,,,,555,,,,,,39.8,,
10/12/2022 15:20,,,,557,,,,,,39.9,,
10/12/2022 15:25,,,,555,,,,,,39.9,,
10/12/2022 15:30,,,,571,,,,,,39.9,,
10/12/2022 15:35,,,,651,,,,,,40.1,,
10/12/2022 15:40,,,,651,,,,,,40.1,,
10/12/2022 15:45,,,,896,,,,,,43.5,,
10/12/2022 15:50,,,,665,,,,,,44.2,,
10/12/2022 15:55,,,,566,,,,,,44.2,,
10/12/2022 16:00,,,,557,,,,,,41.4,,
10/12/2022 16:05,,,,597,,,,,,40.7,,
10/12/2022 16:10,,,,573,,,,,,40.7,,
10/12/2022 16:15,,,,492,,,,,,39.5,,
10/12/2022 16:20,,,,479,,,,,,38.4,,
10/12/2022 16:25,,,,445,,,,,,38.4,,
10/12/2022 16:30,,,,445,,,,,,37.8,,
10/12/2022 16:35,,,,336,,,,,,36.4,,
10/12/2022 16:40,,,,336,,,,,,36.4,,
10/12/2022 16:45,,,,238,,,,,,34.3,,
10/12/2022 16:50,,,,236,,,,,,33.7,,
10/12/2022 16:55,,,,222,,,,,,33.7,,
10/12/2022 17:00,,,,211,,,,,,32.8,,
10/12/2022 17:05,,,,202,,,,,,32.4,,
10/12/2022 17:10,,,,195,,,,,,32.4,,
10/12/2022 17:15,,,,185,,,,,,31.9,,
10/12/2022 17:20,,,,171,,,,,,31.7,,
10/12/2022 17:25,,,,158,,,,,,31.5,,
10/12/2022 17:30,,,,148,,,,,,31.3,,
10/12/2022 17:35,,,,142,,,,,,31,,
10/12/2022 17:40,,,,138,,,,,,31,,
10/12/2022 17:45,,,,141,,,,,,30.2,,
10/12/2022 17:50,,,,147,,,,,,30,,
10/12/2022 17:55,,,,150,,,,,,30,,
10/12/2022 18:00,,,,145,,,,,,30,,
10/12/2022 18:05,,,,133,,,,,,30,,
10/12/2022 18:10,,,,132,,,,,,30,,
10/12/2022 18:15,,,,126,,,,,,30.1,,
10/12/2022 18:20,,,,80,,,,,,29.7,,
10/12/2022 18:25,,,,65,,,,,,29,,
10/12/2022 18:30,,,,51,,,,,,28.3,,
10/12/2022 18:35,,,,39,,,,,,27.9,,
10/12/2022 18:40,,,,32,,,,,,27.4,,
10/12/2022 18:45,,,,24,,,,,,27,,
10/12/2022 18:50,,,,17,,,,,,27,,
10/12/2022 18:55,,,,17,,,,,,26.6,,
10/12/2022 19:00,,,,5,,,,,,26.2,,
10/12/2022 19:05,,,,0,,,,,,25.5,,
10/12/2022 19:10,,,,0,,,,,,25.5,,
10/12/2022 19:15,,,,0,,,,,,25,,
10/12/2022 19:20,,,,0,,,,,,24.8,,
10/12/2022 19:25,,,,0,,,,,,24.8,,
10/12/2022 19:30,,,,0,,,,,,24.3,,
10/12/2022 19:35,,,,0,,,,,,24.2,,
10/12/2022 19:40,,,,0,,,,,,24.2,,
10/12/2022 19:45,,,,0,,,,,,23.7,,
10/12/2022 19:50,,,,0,,,,,,23.5,,
10/12/2022 19:55,,,,0,,,,,,23.5,,
10/12/2022 20:00,,,,0,,,,,,23.3,,
10/12/2022 20:05,,,,0,,,,,,23.2,,
10/12/2022 20:10,,,,0,,,,,,23.2,,
10/12/2022 20:15,,,,0,,,,,,23.3,,
10/12/2022 20:20,,,,0,,,,,,23.3,,
10/12/2022 20:25,,,,0,,,,,,23.3,,
10/12/2022 20:30,,,,0,,,,,,23.4,,
10/12/2022 20:35,,,,0,,,,,,23.4,,
10/12/2022 20:40,,,,0,,,,,,23.3,,
10/12/2022 20:45,,,,0,,,,,,23.2,,
10/12/2022 20:50,,,,0,,,,,,23.1,,
10/12/2022 20:55,,,,0,,,,,,22.9,,
10/12/2022 21:00,,,,0,,,,,,22.8,,
10/12/2022 21:05,,,,0,,,,,,22.7,,
10/12/2022 21:10,,,,0,,,,,,22.7,,
10/12/2022 21:15,,,,0,,,,,,22.7,,
10/12/2022 21:20,,,,0,,,,,,22.7,,
10/12/2022 21:25,,,,0,,,,,,22.7,,
10/12/2022 21:30,,,,0,,,,,,22.4,,
10/12/2022 21:35,,,,0,,,,,,22.3,,
10/12/2022 21:40,,,,0,,,,,,22.3,,
10/12/2022 21:45,,,,0,,,,,,22.2,,
10/12/2022 21:50,,,,0,,,,,,22.2,,
10/12/2022 21:55,,,,0,,,,,,22.4,,
10/12/2022 22:00,,,,0,,,,,,22.4,,
10/12/2022 22:05,,,,0,,,,,,22.5,,
10/12/2022 22:10,,,,0,,,,,,22.8,,
10/12/2022 22:15,,,,0,,,,,,22.8,,
10/12/2022 22:20,,,,0,,,,,,22.9,,
10/12/2022 22:25,,,,0,,,,,,22.9,,
10/12/2022 22:30,,,,0,,,,,,22.9,,
10/12/2022 22:35,,,,0,,,,,,22.7,,
10/12/2022 22:40,,,,0,,,,,,22.6,,
10/12/2022 22:45,,,,0,,,,,,22.6,,
10/12/2022 22:50,,,,0,,,,,,22.7,,
10/12/2022 22:55,,,,0,,,,,,22.7,,
10/12/2022 23:00,,,,0,,,,,,22.9,,
10/12/2022 23:05,,,,0,,,,,,22.9,,
10/12/2022 23:10,,,,0,,,,,,22.9,,
10/12/2022 23:15,,,,0,,,,,,23,,
10/12/2022 23:20,,,,0,,,,,,23,,
10/12/2022 23:25,,,,0,,,,,,23,,
10/12/2022 23:30,,,,0,,,,,,22.9,,
10/12/2022 23:35,,,,0,,,,,,22.9,,
10/12/2022 23:40,,,,0,,,,,,22.9,,
10/12/2022 23:45,,,,0,,,,,,22.9,,
10/12/2022 23:50,,,,0,,,,,,22.9,,
10/12/2022 23:55,,,,0,,,,,,22.9,,
10/13/22 00:00:00,,,,0,,,,,,22.8,,
10/13/22 00:05:00,,,,0,,,,,,22.8,,
10/13/22 00:10:00,,,,0,,,,,,22.8,,
10/13/22 00:15:00,,,,0,,,,,,22.6,,
10/13/22 00:20:00,,,,0,,,,,,22.5,,
10/13/22 00:25:00,,,,0,,,,,,22.5,,
10/13/22 00:30:00,,,,0,,,,,,22.4,,
10/13/22 00:35:00,,,,0,,,,,,22.4,,
10/13/22 00:40:00,,,,0,,,,,,22.4,,
10/13/22 00:45:00,,,,0,,,,,,22.3,,
10/13/22 00:50:00,,,,0,,,,,,22.3,,
10/13/22 00:55:00,,,,0,,,,,,22.4,,
10/13/22 01:00:00,,,,0,,,,,,22.4,,
10/13/22 01:05:00,,,,0,,,,,,22.4,,
10/13/22 01:10:00,,,,0,,,,,,22.4,,
10/13/22 01:15:00,,,,0,,,,,,22.4,,
10/13/22 01:20:00,,,,0,,,,,,22.5,,
10/13/22 01:25:00,,,,0,,,,,,22.5,,
10/13/22 01:30:00,,,,0,,,,,,22.6,,
10/13/22 01:35:00,,,,0,,,,,,22.7,,
10/13/22 01:40:00,,,,0,,,,,,22.7,,
10/13/22 01:45:00,,,,0,,,,,,22.6,,
10/13/22 01:50:00,,,,0,,,,,,22.6,,
10/13/22 01:55:00,,,,0,,,,,,22.4,,
10/13/22 02:00:00,,,,0,,,,,,22.4,,
10/13/22 02:05:00,,,,0,,,,,,22.4,,
10/13/22 02:10:00,,,,0,,,,,,22.3,,
10/13/22 02:15:00,,,,0,,,,,,22.3,,
10/13/22 02:20:00,,,,0,,,,,,22.2,,
10/13/22 02:25:00,,,,0,,,,,,22.2,,
10/13/22 02:30:00,,,,0,,,,,,22.2,,
10/13/22 02:35:00,,,,0,,,,,,22.6,,
10/13/22 02:40:00,,,,0,,,,,,22.6,,
10/13/22 02:45:00,,,,0,,,,,,22.2,,
10/13/22 02:50:00,,,,0,,,,,,22.1,,
10/13/22 02:55:00,,,,0,,,,,,21.9,,
10/13/22 03:00:00,,,,0,,,,,,21.9,,
10/13/22 03:05:00,,,,0,,,,,,21.8,,
10/13/22 03:10:00,,,,0,,,,,,21.7,,
10/13/22 03:15:00,,,,0,,,,,,21.6,,
10/13/22 03:20:00,,,,0,,,,,,21.6,,
10/13/22 03:25:00,,,,0,,,,,,21.4,,
10/13/22 03:30:00,,,,0,,,,,,21.4,,
10/13/22 03:35:00,,,,0,,,,,,21.4,,
10/13/22 03:40:00,,,,0,,,,,,21.4,,
10/13/22 03:45:00,,,,0,,,,,,21.3,,
10/13/22 03:50:00,,,,0,,,,,,21.1,,
10/13/22 03:55:00,,,,0,,,,,,21.1,,
10/13/22 04:00:00,,,,0,,,,,,21.1,,
10/13/22 04:05:00,,,,0,,,,,,21.1,,
10/13/22 04:10:00,,,,0,,,,,,21.1,,
10/13/22 04:15:00,,,,0,,,,,,21.2,,
10/13/22 04:20:00,,,,0,,,,,,21.2,,
10/13/22 04:25:00,,,,0,,,,,,21.1,,
10/13/22 04:30:00,,,,0,,,,,,21,,
10/13/22 04:35:00,,,,0,,,,,,21,,
10/13/22 04:40:00,,,,0,,,,,,21,,
10/13/22 04:45:00,,,,0,,,,,,21,,
10/13/22 04:50:00,,,,0,,,,,,20.9,,
10/13/22 04:55:00,,,,0,,,,,,21.1,,
10/13/22 05:00:00,,,,0,,,,,,21,,
10/13/22 05:05:00,,,,0,,,,,,20.9,,
10/13/22 05:10:00,,,,0,,,,,,20.9,,
10/13/22 05:15:00,,,,0,,,,,,21.1,,
10/13/22 05:20:00,,,,0,,,,,,21.1,,
10/13/22 05:25:00,,,,0,,,,,,21,,
10/13/22 05:30:00,,,,0,,,,,,20.9,,
10/13/22 05:35:00,,,,0,,,,,,20.8,,
10/13/22 05:40:00,,,,0,,,,,,20.8,,
10/13/22 05:45:00,,,,0,,,,,,20.8,,
10/13/22 05:50:00,,,,0,,,,,,20.8,,
10/13/22 05:55:00,,,,0,,,,,,20.8,,
10/13/22 06:00:00,,,,0,,,,,,20.7,,
10/13/22 06:05:00,,,,0,,,,,,20.7,,
10/13/22 06:10:00,,,,0,,,,,,20.8,,
10/13/22 06:15:00,,,,0,,,,,,20.8,,
10/13/22 06:20:00,,,,0,,,,,,20.7,,
10/13/22 06:25:00,,,,0,,,,,,20.6,,
10/13/22 06:30:00,,,,0,,,,,,20.7,,
10/13/22 06:35:00,,,,0,,,,,,20.8,,
10/13/22 06:40:00,,,,0,,,,,,20.9,,
10/13/22 06:45:00,,,,0,,,,,,20.9,,
10/13/22 06:50:00,,,,0,,,,,,21.8,,
10/13/22 06:55:00,,,,0,,,,,,21.8,,
10/13/22 07:00:00,,,,0,,,,,,21.9,,
10/13/22 07:05:00,,,,1,,,,,,21.9,,
10/13/22 07:10:00,,,,7,,,,,,21.7,,
10/13/22 07:15:00,,,,16,,,,,,21.7,,
10/13/22 07:20:00,,,,25,,,,,,21.7,,
10/13/22 07:25:00,,,,35,,,,,,22.3,,
10/13/22 07:30:00,,,,35,,,,,,22.3,,
10/13/22 07:35:00,,,,58,,,,,,22.7,,
10/13/22 07:40:00,,,,68,,,,,,23,,
10/13/22 07:45:00,,,,76,,,,,,23.9,,
10/13/22 07:50:00,,,,84,,,,,,23.9,,
10/13/22 07:55:00,,,,94,,,,,,24.2,,
10/13/22 08:00:00,,,,104,,,,,,24.5,,
10/13/22 08:05:00,,,,113,,,,,,24.5,,
10/13/22 08:10:00,,,,120,,,,,,25,,
10/13/22 08:15:00,,,,126,,,,,,25.3,,
10/13/22 08:20:00,,,,132,,,,,,25.4,,
10/13/22 08:25:00,,,,148,,,,,,26,,
10/13/22 08:30:00,,,,166,,,,,,26.6,,
10/13/22 08:35:00,,,,188,,,,,,26.6,,
10/13/22 08:40:00,,,,207,,,,,,26.9,,
10/13/22 08:45:00,,,,221,,,,,,27.9,,
10/13/22 08:50:00,,,,248,,,,,,28.8,,
10/13/22 08:55:00,,,,289,,,,,,29.8,,
10/13/22 09:00:00,,,,289,,,,,,29.8,,
10/13/22 09:05:00,,,,281,,,,,,31,,
10/13/22 09:10:00,,,,293,,,,,,30.6,,
10/13/22 09:15:00,,,,316,,,,,,31.3,,
10/13/22 09:20:00,,,,326,,,,,,31.6,,
10/13/22 09:25:00,,,,333,,,,,,32.4,,
10/13/22 09:30:00,,,,333,,,,,,32.4,,
10/13/22 09:35:00,,,,453,,,,,,34.8,,
10/13/22 09:40:00,,,,488,,,,,,36.6,,
10/13/22 09:45:00,,,,516,,,,,,37.8,,
10/13/22 09:50:00,,,,516,,,,,,37.8,,
10/13/22 09:55:00,,,,601,,,,,,39.8,,
10/13/22 10:00:00,,,,680,,,,,,40.9,,
10/13/22 10:05:00,,,,785,,,,,,43.1,,
10/13/22 10:10:00,,,,813,,,,,,45.3,,
10/13/22 10:15:00,,,,740,,,,,,46.1,,
10/13/22 10:20:00,,,,806,,,,,,46.3,,
10/13/22 10:25:00,,,,806,,,,,,46.3,,
10/13/22 10:30:00,,,,595,,,,,,44.3,,
10/13/22 10:35:00,,,,576,,,,,,44.3,,
10/13/22 10:40:00,,,,797,,,,,,43.2,,
10/13/22 10:45:00,,,,797,,,,,,43.2,,
10/13/22 10:50:00,,,,595,,,,,,44.8,,
10/13/22 10:55:00,,,,472,,,,,,43.6,,
10/13/22 11:00:00,,,,681,,,,,,42.3,,
10/13/22 11:05:00,,,,681,,,,,,42.3,,
10/13/22 11:10:00,,,,1008,,,,,,44.6,,
10/13/22 11:15:00,,,,584,,,,,,44.6,,
10/13/22 11:20:00,,,,944,,,,,,46.3,,
10/13/22 11:25:00,,,,1168,,,,,,49.3,,
10/13/22 11:30:00,,,,1168,,,,,,49.3,,
10/13/22 11:35:00,,,,711,,,,,,51.1,,
10/13/22 11:40:00,,,,1043,,,,,,48.3,,
10/13/22 11:45:00,,,,424,,,,,,48.3,,
10/13/22 11:50:00,,,,424,,,,,,47.1,,
10/13/22 11:55:00,,,,530,,,,,,44.1,,
10/13/22 12:00:00,,,,464,,,,,,43.1,,
10/13/22 12:05:00,,,,625,,,,,,43.1,,
10/13/22 12:10:00,,,,460,,,,,,43.3,,
10/13/22 12:15:00,,,,1063,,,,,,44.8,,
10/13/22 12:20:00,,,,815,,,,,,49,,
10/13/22 12:25:00,,,,1061,,,,,,49.2,,
10/13/22 12:30:00,,,,951,,,,,,51.7,,
10/13/22 12:35:00,,,,825,,,,,,49.3,,
10/13/22 12:40:00,,,,1094,,,,,,49.3,,
10/13/22 12:45:00,,,,1151,,,,,,52,,
10/13/22 12:50:00,,,,1147,,,,,,51.6,,
10/13/22 12:55:00,,,,747,,,,,,51.6,,
10/13/22 13:00:00,,,,1172,,,,,,51.3,,
10/13/22 13:05:00,,,,1014,,,,,,50.8,,
10/13/22 13:10:00,,,,1164,,,,,,51.7,,
10/13/22 13:15:00,,,,929,,,,,,53.2,,
10/13/22 13:20:00,,,,1248,,,,,,52.4,,
10/13/22 13:25:00,,,,1364,,,,,,55.3,,
10/13/22 13:30:00,,,,1313,,,,,,56.4,,
10/13/22 13:35:00,,,,1355,,,,,,56.4,,
10/13/22 13:40:00,,,,890,,,,,,55.2,,
10/13/22 13:45:00,,,,890,,,,,,55.2,,
10/13/22 13:50:00,,,,991,,,,,,51.5,,
10/13/22 13:55:00,,,,840,,,,,,49.4,,
10/13/22 14:00:00,,,,807,,,,,,48.2,,
10/13/22 14:05:00,,,,686,,,,,,47.6,,
10/13/22 14:10:00,,,,433,,,,,,45.1,,
10/13/22 14:15:00,,,,400,,,,,,45.1,,
10/13/22 14:20:00,,,,484,,,,,,40.7,,
10/13/22 14:25:00,,,,765,,,,,,41.5,,
10/13/22 14:30:00,,,,765,,,,,,41.5,,
10/13/22 14:35:00,,,,761,,,,,,43.6,,
10/13/22 14:40:00,,,,820,,,,,,44.3,,
10/13/22 14:45:00,,,,838,,,,,,45.2,,
10/13/22 14:50:00,,,,722,,,,,,45,,
10/13/22 14:55:00,,,,647,,,,,,45,,
10/13/22 15:00:00,,,,586,,,,,,42.8,,
10/13/22 15:05:00,,,,694,,,,,,41.4,,
10/13/22 15:10:00,,,,1031,,,,,,44.4,,
10/13/22 15:15:00,,,,755,,,,,,45.5,,
10/13/22 15:20:00,,,,1027,,,,,,45.9,,
10/13/22 15:25:00,,,,1044,,,,,,45.9,,
10/13/22 15:30:00,,,,1195,,,,,,51.2,,
10/13/22 15:35:00,,,,822,,,,,,51.5,,
10/13/22 15:40:00,,,,617,,,,,,47.7,,
10/13/22 15:45:00,,,,363,,,,,,44.2,,
10/13/22 15:50:00,,,,304,,,,,,40.2,,
10/13/22 15:55:00,,,,294,,,,,,37.9,,
10/13/22 16:00:00,,,,311,,,,,,36.8,,
10/13/22 16:05:00,,,,363,,,,,,36.6,,
10/13/22 16:10:00,,,,407,,,,,,36.6,,
10/13/22 16:15:00,,,,863,,,,,,40.1,,
10/13/22 16:20:00,,,,635,,,,,,40.1,,
10/13/22 16:25:00,,,,287,,,,,,43.7,,
10/13/22 16:30:00,,,,287,,,,,,41.3,,
10/13/22 16:35:00,,,,230,,,,,,35.7,,
10/13/22 16:40:00,,,,274,,,,,,35.7,,
10/13/22 16:45:00,,,,316,,,,,,35.2,,
10/13/22 16:50:00,,,,292,,,,,,35.2,,
10/13/22 16:55:00,,,,383,,,,,,35.2,,
10/13/22 17:00:00,,,,273,,,,,,35.8,,
10/13/22 17:05:00,,,,278,,,,,,35.3,,
10/13/22 17:10:00,,,,224,,,,,,34.7,,
10/13/22 17:15:00,,,,274,,,,,,34.5,,
10/13/22 17:20:00,,,,336,,,,,,35,,
10/13/22 17:25:00,,,,336,,,,,,35,,
10/13/22 17:30:00,,,,384,,,,,,35.8,,
10/13/22 17:35:00,,,,380,,,,,,36.5,,
10/13/22 17:40:00,,,,350,,,,,,37,,
10/13/22 17:45:00,,,,323,,,,,,36.5,,
10/13/22 17:50:00,,,,290,,,,,,35.9,,
10/13/22 17:55:00,,,,286,,,,,,35.4,,
10/13/22 18:00:00,,,,249,,,,,,35.4,,
10/13/22 18:05:00,,,,227,,,,,,34.8,,
10/13/22 18:10:00,,,,195,,,,,,34.8,,
10/13/22 18:15:00,,,,170,,,,,,34.1,,
10/13/22 18:20:00,,,,147,,,,,,33.5,,
10/13/22 18:25:00,,,,94,,,,,,33.5,,
10/13/22 18:30:00,,,,94,,,,,,32.4,,
10/13/22 18:35:00,,,,45,,,,,,29.9,,
10/13/22 18:40:00,,,,32,,,,,,29.1,,
10/13/22 18:45:00,,,,25,,,,,,28.5,,
10/13/22 18:50:00,,,,18,,,,,,28,,
10/13/22 18:55:00,,,,12,,,,,,28,,
10/13/22 19:00:00,,,,5,,,,,,27,,
10/13/22 19:05:00,,,,0,,,,,,26.6,,
10/13/22 19:10:00,,,,0,,,,,,26.3,,
10/13/22 19:15:00,,,,0,,,,,,26,,
10/13/22 19:20:00,,,,0,,,,,,25.7,,
10/13/22 19:25:00,,,,0,,,,,,25.5,,
10/13/22 19:30:00,,,,0,,,,,,25.5,,
10/13/22 19:35:00,,,,0,,,,,,25.2,,
10/13/22 19:40:00,,,,0,,,,,,25.1,,
10/13/22 19:45:00,,,,0,,,,,,25.1,,
10/13/22 19:50:00,,,,0,,,,,,24.8,,
10/13/22 19:55:00,,,,0,,,,,,24.7,,
10/13/22 20:00:00,,,,0,,,,,,24.8,,
